YEAR,BRAND,PAGE,ENTRY,PRICE,MILES,SHIPPING,dummy,CHEVROLET,FORD,HYUNDAI,TOYOTA,JEEP,VOLKSWAGEN,NISSAN,KIA,BUICK,DODGE,HONDA,GMC,SUBARU,INFINITI,MAZDA,CADILLAC,FIAT,LEXUS,BMW
2017,GMC,282,12,15900,35939,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,FORD,282,13,14700,44831,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,282,14,13400,47932,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,282,15,13000,40103,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,282,16,15900,47315,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,282,17,13400,39006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,282,18,14200,17695,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,282,19,21900,35526,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,282,20,16200,22089,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,283,1,21200,42249,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,283,2,15900,56572,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,283,3,18800,36272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,283,4,17400,10460,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,283,5,26400,45142,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,283,6,15900,34040,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,283,7,16900,34751,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,283,9,14800,38788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,TOYOTA,283,10,13800,30528,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,HYUNDAI,283,11,22400,41465,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,SUBARU,283,13,20900,35451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,HYUNDAI,283,14,15200,44283,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,283,15,15300,17722,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,283,16,17400,41219,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,283,17,16900,29324,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,283,18,17000,41171,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,FORD,283,19,24100,44038,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,GMC,283,20,19300,16486,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,CHEVROLET,284,1,14200,23981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,284,2,15100,35717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,284,3,15400,17484,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,284,4,19900,18275,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,284,5,13900,23955,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BUICK,284,7,16000,14091,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,JEEP,284,8,16400,39617,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,284,9,16400,29009,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,LEXUS,284,10,21700,57214,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,HYUNDAI,284,11,15400,29819,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,TOYOTA,284,12,29300,10418,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,BMW,284,13,18300,88058,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,TOYOTA,284,14,18400,42280,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,284,15,16300,28975,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,TOYOTA,284,16,12400,47671,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,284,17,14900,46055,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,284,18,16600,34864,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,284,19,22100,23414,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,TOYOTA,284,20,15500,44959,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FORD,285,1,12900,47288,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,LEXUS,285,2,30600,19511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,CHEVROLET,285,3,15900,39279,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,285,4,16900,4437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,285,5,16700,26318,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,285,6,14000,20687,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,285,8,17100,7736,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,285,9,16100,21887,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,285,10,15700,28394,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,285,11,13800,28532,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,285,12,15400,46749,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HONDA,285,13,19000,11989,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,FORD,285,14,19900,64674,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BUICK,285,15,18900,4816,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,285,16,15400,20373,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,FORD,285,17,18600,51943,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,285,18,17300,25620,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,285,19,15500,27878,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,GMC,286,1,23700,31125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,FORD,286,2,11900,41846,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,286,3,20500,44749,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,286,4,14500,23804,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,BUICK,286,5,14600,45952,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,286,6,14700,12507,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,VOLKSWAGEN,286,7,13600,69445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,286,8,12600,36513,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,286,10,16900,33497,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,286,11,16000,23756,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,286,12,13700,15771,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,VOLKSWAGEN,286,13,13400,54557,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,286,14,19900,31675,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,286,15,26600,31195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,286,16,16600,32905,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,286,17,15100,39683,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,286,18,15900,46558,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,286,19,14900,42274,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,GMC,286,20,20400,25599,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,CHEVROLET,287,1,15200,32652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,287,2,15900,20944,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,287,3,19900,43986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,287,4,25900,52093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,BUICK,287,5,20100,31940,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,BUICK,287,6,23600,24214,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,FORD,287,7,15400,38152,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,HONDA,287,8,14300,59429,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,CADILLAC,287,9,24900,26884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013,VOLKSWAGEN,287,10,13800,45817,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,287,11,15800,20754,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NISSAN,287,12,15400,41007,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,287,13,15700,47421,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,287,14,17800,40430,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,287,15,14900,34023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,287,16,15100,21972,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,287,17,15700,29148,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,BMW,287,18,26300,50880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,JEEP,287,19,25900,49142,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FORD,287,20,11400,54595,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,HONDA,288,1,20800,78369,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,JEEP,288,2,15300,29991,300,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,288,3,16400,28864,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,288,4,19900,40535,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,288,5,13400,64491,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOYOTA,288,6,29100,76643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,288,7,16300,23224,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,288,9,17600,27239,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,288,10,14400,43142,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,288,12,15400,24907,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,288,13,14800,27744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,JEEP,288,14,19600,33872,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,288,15,16000,28231,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,288,16,14900,53091,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,JEEP,288,17,21400,46223,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,288,18,15900,20805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,288,19,15800,21986,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,288,20,14400,24032,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,289,1,15500,22508,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,289,2,14900,19480,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,TOYOTA,289,3,16300,57688,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,289,4,15400,37507,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,289,5,13800,24393,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,289,6,14500,33695,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,289,7,20200,52393,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,DODGE,289,8,19400,49079,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,BUICK,289,9,15300,15276,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,289,10,14900,26422,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,KIA,289,11,15400,46059,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016,BUICK,289,12,13900,24564,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,KIA,289,13,14200,23163,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,289,14,16400,30918,300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,289,15,16800,12424,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,BUICK,289,16,18900,96254,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,VOLKSWAGEN,289,17,15400,19439,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,289,18,16900,21387,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,289,19,14800,37382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,TOYOTA,289,20,19500,43960,300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,290,1,19100,25791,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,LEXUS,290,2,23900,40740,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,HONDA,290,3,14600,21298,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,BUICK,290,4,19900,41567,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,FORD,290,5,20400,26486,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,TOYOTA,290,6,19500,45074,200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,290,7,17600,42013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,290,8,14400,34929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,290,9,15800,27174,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,290,10,16600,29852,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,290,11,14400,34083,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,290,12,15400,43652,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,JEEP,290,13,20700,15987,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,290,14,17900,21237,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,290,15,13900,26452,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,LEXUS,290,17,28200,21147,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017,GMC,290,18,24200,38692,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,BUICK,290,19,17000,24121,200,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,GMC,290,20,17300,38574,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,NISSAN,291,1,17700,59090,300,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,291,2,14900,23657,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,LEXUS,291,3,24700,61868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,HYUNDAI,291,4,15900,41961,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,291,5,16900,10648,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,291,6,18000,13607,200,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,CADILLAC,291,7,23000,33019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,BUICK,291,10,14900,23571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,JEEP,291,11,16900,26117,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,291,12,21800,36938,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,FORD,291,13,13900,38557,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,291,14,13400,23186,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,DODGE,291,16,17600,41134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,291,17,12100,37093,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,DODGE,291,18,17900,25911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,CHEVROLET,291,19,14900,31659,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,292,1,16600,39796,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,NISSAN,292,2,15100,42834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,CADILLAC,292,3,23400,37484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017,HYUNDAI,292,4,14600,26545,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,CHEVROLET,292,5,31000,42555,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BUICK,292,6,15700,23033,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,KIA,292,7,23500,22225,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,HONDA,292,8,15500,103431,200,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,BUICK,292,9,19600,19530,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,BUICK,292,10,14100,32518,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,FORD,292,11,11400,42776,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,292,12,20900,24370,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,292,13,21700,48809,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,292,14,15800,42990,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,CHEVROLET,292,15,16900,21842,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,292,16,15600,16090,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,HYUNDAI,292,17,14900,42532,300,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,292,18,23500,38428,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,KIA,292,19,15100,30210,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,292,20,16900,44191,200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,BUICK,293,1,15100,29411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,GMC,293,2,16400,34733,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,SUBARU,293,3,21800,27601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,CADILLAC,293,4,37500,46893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,BUICK,293,5,13900,89096,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2016,KIA,293,6,12900,23949,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,GMC,293,7,20800,36614,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,HYUNDAI,293,8,22000,37933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,FORD,293,9,13900,76238,300,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,TOYOTA,293,10,13800,45712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,JEEP,293,11,15900,7658,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHEVROLET,293,12,15300,55917,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FORD,293,13,25700,30413,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,JEEP,293,14,16400,52592,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,293,15,16500,20715,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,293,16,19500,45099,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,293,17,16400,22091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,293,18,15400,30251,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,NISSAN,293,19,16200,37217,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,293,20,19900,26461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,294,1,13800,29004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,294,2,14900,31498,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,294,3,15600,14936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FORD,294,4,15200,22678,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,294,5,24900,27217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,JEEP,294,6,24000,40692,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,BUICK,294,7,15600,24143,300,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,TOYOTA,294,8,19800,34193,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,HYUNDAI,294,9,15400,42788,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,NISSAN,294,10,15500,18870,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
